[Report Generation Time (2023/12/06 23:56:57.752 )]
[Summary]
=========================[MMRF Temperature Sensor calibration]              Start=========================
Item                          Time(s)   
Parse Config                  0.000
Read Initial Files            0.010
Calibration Procedure         0.120
Retry Procedure               0.000
Check Result                  0.000
Write NVRam & Output          0.070
=========================[MMRF Temperature Sensor calibration]              End=========================
=========================[Multi-Mode self calibration]                      Start=========================
Item                          Time(s)   
Parse Config                  0.000
Read Initial Files            0.000
Calibration Procedure         48.760
Retry Procedure               0.000
Check Result                  0.000
Write NVRam & Output          0.050
=========================[Multi-Mode self calibration]                      End=========================
=========================[GSM FHC DTS ( AFC )]                              Start=========================
Item                          Time(s)   
Parse Config                  0.000
Read Initial Files            0.280
Calibration Procedure         2.190
Retry Procedure               0.000
Check Result                  0.000
Write NVRam & Output          0.210
=========================[GSM FHC DTS ( AFC )]                              End=========================
=========================[LTE MM TMS calibration]                           Start=========================
Item                          Time(s)   
Parse Config                  0.000
Read Initial Files            0.000
Calibration Procedure         1.260
Retry Procedure               0.000
Check Result                  0.000
Write NVRam & Output          0.120
=========================[LTE MM TMS calibration]                           End=========================
=========================[GSM FHC DTS ( AGC )]                              Start=========================
Item                          Time(s)   
Parse Config                  0.030
Read Initial Files            0.110
Calibration Procedure         3.500
Retry Procedure               0.000
Check Result                  0.030
Write NVRam & Output          0.100
=========================[GSM FHC DTS ( AGC )]                              End=========================
=========================[GSM FHC UTS]                                      Start=========================
Item                          Time(s)   
Parse Config                  0.000
Read Initial Files            0.230
Calibration Procedure         3.820
Retry Procedure               0.000
Check Result                  1.080
Write NVRam & Output          0.220
=========================[GSM FHC UTS]                                      End=========================
=========================[GSM Path Test]                                    Start=========================
Item                          Time(s)   
Parse Config                  0.000
Read Initial Files            0.000
Calibration Procedure         0.000
Retry Procedure               0.000
Check Result                  0.000
Write NVRam & Output          0.010
=========================[GSM Path Test]                                    End=========================
[Report Generation Time (2023/12/06 23:56:57.752 )]
[MMRF Temperature Sensor calibration]
 Start Time:12/06/23 23:55:54.392 
Sample, Value
35.00, 523
    Total: 200 ms
[Multi-Mode self calibration]
 Start Time:12/06/23 23:55:54.592 
    Total: 48810 ms
[GSM FHC DTS ( AFC )]
 Start Time:12/06/23 23:56:43.792 
    Total: 2680 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        67,          0,        255,         PASS
[GSM AFC Calibration]
[DCXO LPM Calibration]
Cload
66616
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
Band: 1, freq_idx:  2, loss: 4.625, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 4.719, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 8.125, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 9.313, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 6.969, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 7.219, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 6.219, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 6.750, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 6.188, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 10.188, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 11.375, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 9.031, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 9.219, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 8.188, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 8.719, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 6.188, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  2, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 6.313, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 7.500, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 4.688, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 4.969, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 4.313, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 5.125, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 4.438, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 4.531, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 7.656, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 8.844, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 6.031, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 6.469, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 5.750, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 6.563, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 6.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 9.719, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 10.906, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 8.094, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 8.375, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 7.719, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 8.531, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 6.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  3, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 6.500, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 7.688, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 5.250, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 5.531, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 4.594, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 5.219, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 4.531, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 4.625, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 7.938, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 9.125, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 6.688, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 6.938, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 6.125, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 6.656, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 6.094, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 10.000, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 11.188, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 8.750, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 9.031, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 8.094, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 8.719, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 6.094, (Min: -20.000, Max: 20.000), PASS
Band: 1, freq_idx:  4, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
[Main Path]
Band: 2, freq_idx:  0, loss: 8.844, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.750, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 9.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 9.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.563, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.625, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 11.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 11.094, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 10.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 9.781, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 10.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 10.313, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.938, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.156, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.563, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.719, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.781, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.938, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.375, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 11.594, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 11.094, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 11.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 10.906, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 10.813, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 11.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.375, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.375, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 5.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 5.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 5.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 5.563, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.156, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.375, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.750, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 10.188, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 9.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 9.125, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.281, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.750, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.625, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.188, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.906, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.563, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 10.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 10.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.094, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.750, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 12.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 12.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 11.938, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 11.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 11.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 11.719, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.625, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 6.844, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 6.375, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 5.906, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.750, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 8.313, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 8.188, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 6.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 8.625, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 8.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 10.281, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 9.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 10.156, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 9.031, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 8.563, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 10.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 8.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
[Diversity Path]
Band: 2, freq_idx:  0, loss: 6.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.125, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 6.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 5.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 5.125, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 4.625, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 4.906, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.188, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.906, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 6.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 5.906, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 5.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 9.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 10.063, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 9.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 9.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 8.188, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 7.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 5.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  0, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 6.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 7.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 7.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 6.938, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 5.813, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 4.750, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 4.156, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 4.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 7.188, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.281, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 7.781, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 6.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 5.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 4.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.250, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 10.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 10.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 9.781, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 8.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 7.594, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 4.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  1, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.781, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.594, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.031, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 5.906, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 4.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 3.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 4.156, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.188, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.563, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.375, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 6.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 5.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 4.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 9.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 10.719, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 10.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 9.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 8.844, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 7.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 4.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  2, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.094, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.281, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 7.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 6.531, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 5.938, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 6.125, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.969, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 10.344, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 10.156, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 8.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 7.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 6.844, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 11.031, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 12.406, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 12.219, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 11.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 10.438, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 9.469, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 6.844, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  3, loss: 0.000, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 6.688, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.875, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 7.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 6.656, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 5.625, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 5.500, (Min: -20.000, Max: 20.000), PASS
Band: 2, freq_idx:  4, loss: 4.813, (Min: -20.000, Max: 20.000), PASS
